"node_index","node_id","node_type","node_name","node_description","node_source"
"798","COMP_55d6a0f593","Complication","Rối loạn chức năng thận","Được đánh giá qua tỉ số Albumin/creatinin nước tiểu, creatinin huyết thanh và độ lọc cầu thận.","https://web.archive.org/web/https://www.benhviendakhoasongma.gov.vn/bai-viet/benh-dai-thao-duong-220"
"799","COMP_567dd0548a","Complication","Biến chứng tăng huyết áp","Tăng huyết áp đi kèm làm tăng nguy cơ tổn thương thận và tim mạch.","https://nsti.vista.gov.vn/publication/view/nghien-cuu-dac-diem-lam-sang-can-lam-sang-va-danh-gia-bien-chung-than-o-benh-nhan-dai-thao-duong-type-2-tai-khoa-noi-3-benh-vien-huu-nghi-viet-tiep-hai-phong-350723.html"
"800","COMP_5827116ec1","Complication","Suy tim do ĐTĐ","Biến chứng mạch máu lớn ảnh hưởng đến chức năng tim, dẫn đến suy tim.","https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/dai-thao-duong-can-benh-nhieu-bien-chung-nguy-hiem-8-trieu-nguoi-viet-nam-dang-mac-9624-146.html"
"801","COMP_58589e5976","Complication","Rối loạn tim mạch","Gây đột quỵ, suy tim do tổn thương mạch máu và tăng huyết áp.","https://syt.dongnai.gov.vn/vi/news/Suc-khoe-cong-dong/nhung-bien-chung-nguy-hiem-cua-benh-tieu-duong-2511.html"
"802","COMP_58c78ab191","Complication","Rối loạn cương dương","Hậu quả của tổn thương tuần hoàn và thần kinh do tăng huyết áp. | Tình trạng khó duy trì hoặc đạt được cương cứng do ảnh hưởng của tăng huyết áp và các yếu tố kèm theo. | Tình trạng khó đạt cực khoái do ảnh hưởng của huyết áp cao và các yếu tố kèm theo. | Tăng huyết áp ảnh hưởng đến lưu thông máu, gây rối loạn chức năng sinh lý nam. | Tình trạng rối loạn chức năng cương dương, thường gặp ở nam giới mắc tăng huyết áp. | Hậu quả của tổn thương tuần hoàn và thần kinh do tăng huyết áp. | Tình trạng khó duy trì hoặc đạt được cương cứng do ảnh hưởng của tăng huyết áp và các yếu tố kèm theo. | Hậu quả của tăng huyết áp ảnh hưởng đến lưu thông máu và thần kinh. | Tình trạng khó duy trì cương cứng do ảnh hưởng của tăng huyết áp và các yếu tố kèm theo. | Tăng huyết áp ảnh hưởng đến lưu thông máu, gây rối loạn chức năng sinh lý nam. | Hậu quả của tổn thương tuần hoàn và thần kinh do tăng huyết áp. | Tăng huyết áp ảnh hưởng đến lưu thông máu đến cơ quan sinh dục nam. | Tình trạng rối loạn chức năng cương dương, thường gặp ở nam giới mắc tăng huyết áp. | Tăng huyết áp ảnh hưởng đến lưu thông máu, gây rối loạn chức năng sinh lý nam giới.","https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | https://web.archive.org/web/http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/to-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html | http://bvhoanghoa.ytethanhhoa.gov.vn/web/khoa-phong-chuc-nang/khoa-phong-chuc-nang/phong-cong-tac-xa-hoi/dieu-can-luu-y-khi-dieu-tri-tang-huyet-ap.html"
"803","COMP_58fefd32de","Complication","Vết loét bàn chân","Biến chứng phổ biến, thường gặp ở người bệnh đái tháo đường không kiểm soát tốt.","https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/cap-nhat-chan-doan-dieu-tri-benh-dai-thao-duong-va-bien-chung-8971-144.html"
"804","COMP_590eb45f03","Complication","Tàn phế","Hậu quả nghiêm trọng của biến chứng thần kinh và tuần hoàn, có thể ngăn ngừa bằng can thiệp sớm.","https://bachmai.gov.vn/bai-viet/doi-moi-tu-duy-dieu-tri-dai-thao-duong-typ-2-va-chien-luoc-kiem-soat-toan-dien-bien-chung-than-kinh?id=090463d0-4515-40c8-919c-8bebc41e2c01"
"805","COMP_5a6c9c9ba4","Complication","Tăng nguy cơ tái phát","Do không điều trị đầy đủ và không thăm khám định kỳ.","https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan | https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan | https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan"
"806","COMP_5c7ef63953","Complication","Tăng nguy cơ nhập viện","Hen phế quản gia tăng trong thời điểm giao mùa dẫn đến nhiều trẻ phải nhập viện.","https://web.archive.org/web/https://benhviennhitrunguong.gov.vn/tag/hen-phe-quan"
"807","COMP_5e0fce0542","Complication","Tử vong do đái tháo đường","Mức độ tử vong cao do không kiểm soát tốt bệnh và thiếu tiếp cận điều trị.","https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/ca-the-hoa-dieu-tri-dai-thao-duong-tip-2-tai-cac-nuoc-dang-phat-trien-thach-thuc-va-co-hoi?id=4b51fe29-8515-42d1-bff3-85563163f16c"
"808","COMP_5e1db0f1e6","Complication","Tử vong do hen","Nguy cơ tử vong cao nếu không phát hiện và điều trị kịp thời. | Nguy cơ cao nếu không điều trị kịp thời trong cơn hen ác tính. | Nguy cơ cao nếu bệnh nhân không tuân thủ điều trị và không được xử trí cấp cứu kịp thời.","https://bachmai.gov.vn/bai-viet/4-dau-hieu-dac-trung-cua-benh-hen?id=cfcfedc5-527d-7f6f-5a9e-002886825b9b | https://web.archive.org/web/http://phacdo.soytequangninh.gov.vn/news/tin-tuc-su-kien/hen-phe-quan-hieu-dung-de-song-khoe-dieu-tri-hieu-qua-phong-ngua-chu-dong.html | http://phacdo.soytequangninh.gov.vn/news/tin-tuc-su-kien/hen-phe-quan-hieu-dung-de-song-khoe-dieu-tri-hieu-qua-phong-ngua-chu-dong.html"
"809","COMP_5ebb0c1192","Complication","Hôn mê tăng áp lực thẩm thấu","Biến chứng cấp tính thường gặp ở người cao tuổi, có tiên lượng xấu, tỷ lệ tử vong lên đến 50%. | Biến chứng cấp tính thường gặp ở người đái tháo đường týp 2 trên 60 tuổi, tiên lượng xấu. | Biến chứng cấp tính thường gặp ở người cao tuổi, có tiên lượng xấu, tỷ lệ tử vong lên đến 50%. | Biến chứng cấp tính thường gặp ở người cao tuổi, có tiên lượng xấu, tỷ lệ tử vong lên đến 50%. | Biến chứng cấp tính thường gặp ở người cao tuổi, có tiên lượng xấu, tỷ lệ tử vong lên đến 50%. | Biến chứng cấp tính thường gặp ở người đái tháo đường týp 2 trên 60 tuổi, tiên lượng xấu. | Biến chứng cấp tính do tăng đường huyết không nhiễm toan ceton, thường gặp ở người cao tuổi. Tiên lượng xấu, tỷ lệ tử vong cao. | Biến chứng cấp tính thường gặp ở người cao tuổi, có tiên lượng xấu, tỷ lệ tử vong lên đến 50%. | Biến chứng cấp tính do tăng đường huyết không nhiễm toan ceton, thường gặp ở người cao tuổi. Tiên lượng xấu, tỷ lệ tử vong cao. | Biến chứng cấp tính thường gặp ở người đái tháo đường týp 2 trên 60 tuổi, tiên lượng xấu.","https://web.archive.org/web/https://vncdc.gov.vn/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tuyp-2-nd14582.html | https://chanthuongvacotsong.bachmai.gov.vn/huong-dan-chan-doan-va-dieu-tri-dai-thao-duong-type-2/ | https://web.archive.org/web/https://chanthuongvacotsong.bachmai.gov.vn/huong-dan-chan-doan-va-dieu-tri-dai-thao-duong-type-2/ | https://web.archive.org/web/https://vncdc.gov.vn/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tuyp-2-nd14582.html | https://web.archive.org/web/https://vncdc.gov.vn/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tuyp-2-nd14582.html | https://web.archive.org/web/https://vncdc.gov.vn/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tuyp-2-nd14582.html | https://web.archive.org/web/https://vncdc.gov.vn/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tuyp-2-nd14582.html | https://chanthuongvacotsong.bachmai.gov.vn/huong-dan-chan-doan-va-dieu-tri-dai-thao-duong-type-2/ | https://web.archive.org/web/https://chanthuongvacotsong.bachmai.gov.vn/huong-dan-chan-doan-va-dieu-tri-dai-thao-duong-type-2/ | https://web.archive.org/web/https://vncdc.gov.vn/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tuyp-2-nd14582.html | https://web.archive.org/web/https://vncdc.gov.vn/huong-dan-chan-doan-va-dieu-tri-benh-dai-thao-duong-tuyp-2-nd14582.html | https://chanthuongvacotsong.bachmai.gov.vn/huong-dan-chan-doan-va-dieu-tri-dai-thao-duong-type-2/ | https://web.archive.org/web/https://chanthuongvacotsong.bachmai.gov.vn/huong-dan-chan-doan-va-dieu-tri-dai-thao-duong-type-2/"
"810","COMP_5f31f125fa","Complication","Viêm phổi nặng","Biến chứng thường gặp trong các ca nhiễm cúm A/H5N1 hoặc A/H7N9.","https://web.archive.org/web/http://www.tapchiyhocduphong.vn/tap-chi-y-hoc-du-phong/2015/08/kien-thuc-ve-benh-dai-thao-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-tai-c-o81E20305.html"
"811","COMP_5fb9334d11","Complication","Rối loạn Lipid máu","Nguyên nhân gây xơ vữa động mạch, phổ biến hơn ở type 2. | Nguyên nhân gây xơ vữa động mạch, gặp ở cả hai type nhưng phổ biến hơn ở type 2. | Nguyên nhân gây xơ vữa động mạch, phổ biến hơn ở type 2. | Gặp ở cả hai type, phổ biến hơn ở type 2. Gây xơ vữa động mạch và các biến chứng khác. | Nguyên nhân gây xơ vữa động mạch, gặp ở cả hai type nhưng phổ biến hơn ở type 2. | Nguyên nhân gây xơ vữa động mạch. Hay gặp ở type 2. | Nguyên nhân xơ vữa động mạch. Hay gặp ở type 2. | Nguyên nhân gây xơ vữa động mạch. Hay gặp ở type 2. | Nguyên nhân gây xơ vữa động mạch, phổ biến hơn ở type 2. | Tăng cholesterol, triglyceride gây xơ vữa động mạch, phổ biến ở type 2. | Nguyên nhân gây xơ vữa động mạch, phổ biến hơn ở type 2. | Nguyên nhân xơ vữa động mạch. Hay gặp ở type 2. | Nguyên nhân xơ vữa động mạch. Hay gặp ở type 2. | Biến chứng mãn tính do rối loạn chuyển hóa lipid, đặc biệt ở type 2. | Nguyên nhân xơ vữa động mạch. Hay gặp ở type 2. | Nguyên nhân gây xơ vữa động mạch, phổ biến hơn ở type 2. | Nguyên nhân gây xơ vữa động mạch, phổ biến ở type 2. | Nguyên nhân gây xơ vữa động mạch. Hay gặp ở type 2. | Nguyên nhân gây xơ vữa động mạch, gặp ở cả hai type nhưng phổ biến hơn ở type 2. | Nguyên nhân gây xơ vữa động mạch, gặp ở cả hai type nhưng phổ biến hơn ở type 2. | Nguyên nhân xơ vữa động mạch. Hay gặp ở type 2. | Gặp ở cả hai type, phổ biến hơn ở type 2. Là nguyên nhân gây xơ vữa động mạch. | Nguyên nhân gây xơ vữa động mạch, phổ biến hơn ở type 2. | Nguyên nhân gây xơ vữa động mạch, phổ biến ở type 2. | Nguyên nhân gây xơ vữa động mạch, gặp ở cả hai type nhưng phổ biến hơn ở type 2. | Gặp ở cả hai type, nhưng phổ biến hơn ở type 2. Là nguyên nhân gây xơ vữa động mạch. | Gặp ở cả hai type, phổ biến hơn ở type 2 → gây xơ vữa động mạch. | Nguyên nhân gây xơ vữa động mạch, gặp ở cả hai type nhưng phổ biến hơn ở type 2. | Nguyên nhân gây xơ vữa động mạch, phổ biến hơn ở type 2. | Nguyên nhân xơ vữa động mạch. Hay gặp ở type 2. | Nguyên nhân gây xơ vữa động mạch, phổ biến ở type 2. | Nguyên nhân gây xơ vữa động mạch, phổ biến ở type 2. | Nguyên nhân gây xơ vữa động mạch, gặp ở cả hai type nhưng phổ biến hơn ở type 2. | Gặp ở cả hai type, phổ biến hơn ở type 2. Gây xơ vữa động mạch. | Nguyên nhân gây xơ vữa động mạch, gặp ở cả hai type nhưng phổ biến hơn ở type 2. | Nguyên nhân xơ vữa động mạch. Hay gặp ở type 2. | Tăng cholesterol, triglyceride gây xơ vữa động mạch, phổ biến ở type 2. | Nguyên nhân gây xơ vữa động mạch, phổ biến ở type 2. | Nguyên nhân xơ vữa động mạch. Hay gặp ở type 2. | Nguyên nhân xơ vữa động mạch. Hay gặp ở type 2. | Nguyên nhân gây xơ vữa động mạch, gặp ở cả hai type nhưng phổ biến hơn ở type 2. | Nguyên nhân gây xơ vữa động mạch. Hay gặp ở type 2. | Nguyên nhân gây xơ vữa động mạch, gặp ở cả hai type nhưng phổ biến hơn ở type 2.","https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://chanthuongvacotsong.bachmai.gov.vn/bien-chung-cua-benh-dai-thao-duong/ | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421"
"812","COMP_5fb9334d11","Complication","Rối loạn lipid máu","Gặp ở cả hai type nhưng phổ biến hơn ở type 2, là nguyên nhân gây xơ vữa động mạch và các biến chứng khác. | Liên quan đến vòng eo cao và tăng nguy cơ chuyển hóa. | Liên quan đến vòng eo cao và tăng nguy cơ chuyển hóa. | Liên quan đến vòng eo cao và tăng nguy cơ chuyển hóa. | Liên quan đến vòng eo cao, tăng nguy cơ chuyển hóa. | Liên quan đến vòng eo cao và tăng nguy cơ chuyển hóa. | Tăng nguy cơ mắc bệnh tim mạch, liên quan đến vòng eo cao. | Liên quan đến vòng eo cao, tăng nguy cơ chuyển hóa. | Liên quan đến vòng eo cao và tăng nguy cơ chuyển hóa. | Gồm tăng LDL cholesterol, giảm HDL cholesterol, tăng triglycerides. | Gặp ở cả hai type, phổ biến hơn ở type 2. Gây xơ vữa động mạch và các biến chứng khác.","https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421 | https://sti.vista.gov.vn/publication/view/tinh-trang-dinh-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-dai-thao-duong-typ-2-dieu-tri-noi-tru-tai-benh-vien-da-khoa-xanh-pon-nam-2023-e7cc38bdc9220841bb8ade1a50eee813-455622.html | https://web.archive.org/web/https://sti.vista.gov.vn/publication/view/tinh-trang-dinh-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-dai-thao-duong-typ-2-dieu-tri-noi-tru-tai-benh-vien-da-khoa-xanh-pon-nam-2023-e7cc38bdc9220841bb8ade1a50eee813-455622.html | https://sti.vista.gov.vn/publication/view/tinh-trang-dinh-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-dai-thao-duong-typ-2-dieu-tri-noi-tru-tai-benh-vien-da-khoa-xanh-pon-nam-2023-e7cc38bdc9220841bb8ade1a50eee813-455622.html | https://web.archive.org/web/https://sti.vista.gov.vn/publication/view/tinh-trang-dinh-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-dai-thao-duong-typ-2-dieu-tri-noi-tru-tai-benh-vien-da-khoa-xanh-pon-nam-2023-e7cc38bdc9220841bb8ade1a50eee813-455622.html | https://sti.vista.gov.vn/publication/view/tinh-trang-dinh-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-dai-thao-duong-typ-2-dieu-tri-noi-tru-tai-benh-vien-da-khoa-xanh-pon-nam-2023-e7cc38bdc9220841bb8ade1a50eee813-455622.html | https://web.archive.org/web/https://sti.vista.gov.vn/publication/view/tinh-trang-dinh-duong-va-mot-so-yeu-to-lien-quan-cua-nguoi-benh-dai-thao-duong-typ-2-dieu-tri-noi-tru-tai-benh-vien-da-khoa-xanh-pon-nam-2023-e7cc38bdc9220841bb8ade1a50eee813-455622.html | https://web.archive.org/web/https://www.benhviendakhoasongma.gov.vn/bai-viet/benh-dai-thao-duong-220 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/bien-chung-cua-benh-dai-thao-duong?id=f17ffc43-5abb-5dcb-54d1-d3887440a421"
"813","COMP_5fe3e0b37a","Complication","Nhiễm trùng bàn chân","Do giảm cảm giác và lưu thông máu kém, dễ bị nhiễm trùng nặng. | Do tổn thương thần kinh và tuần hoàn, dễ gây nhiễm trùng nặng. | Phức tạp, tốn kém và ít khi đem lại hiệu quả toàn diện trong điều trị. | Nguy cơ cao ở người đái tháo đường, cần điều trị kháng sinh hợp lý. | Phức tạp, tốn kém và ít khi đem lại hiệu quả toàn diện trong điều trị.","https://cdc.ninhbinh.gov.vn/tin-tuc-su-kien/benh-dai-thao-duong-va-cach-phong-ngua-benh2.html | http://soyte.hatinh.gov.vn/tin-tuc-su-kien/thong-tin-y-te/bai-truyen-thong-benh-dai-thao-duong-va-cach-phong-ngua-benh.html | https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1 | https://web.archive.org/web/https://bachmai.gov.vn/tin-chi-tiet/-/bai-viet/cap-nhat-chan-doan-dieu-tri-benh-dai-thao-duong-va-bien-chung-8971-144.html | https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1"
"814","COMP_611c7ac0fc","Complication","Loét chân","Do tổn thương mạch máu và thần kinh, dễ nhiễm trùng.","https://web.archive.org/web/https://vncdc.gov.vn/quan-ly-benh-dai-thao-duong-nd14581.html"
"815","COMP_63d740ebb1","Complication","Tổn thương phổi","Hậu quả lâu dài của hen nếu không điều trị kịp thời.","https://benhviennhitrunguong.gov.vn/loi-khuyen-cua-cac-chuyen-gia-di-ung-ve-benh-hen-2.html"
"816","COMP_63f50d4cf2","Complication","Rối loạn điện giải","Do thận không đào thải kali, phospho hiệu quả, dẫn đến nguy cơ loạn nhịp tim. | Thận suy không đào thải kali, phospho và các chất chuyển hóa, dẫn đến mất cân bằng. | Thận suy không đào thải kali, phospho và các chất chuyển hóa, dẫn đến mất cân bằng. | Do thận không đào thải kali, phospho hiệu quả, dẫn đến nguy cơ loạn nhịp tim. | Thận suy không đào thải kali, phospho và các chất chuyển hóa, dẫn đến mất cân bằng. | Thận không đào thải kali, phospho và các chất chuyển hóa dẫn đến mất cân bằng ion.","https://bachmai.gov.vn/bai-viet/sai-lam-trong-dinh-duong-khien-suy-than-man-them-tram-trong-dau-la-giai-phap?id=1ff0d3d0-62f4-4159-a23b-758572e7f600 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/sai-lam-trong-dinh-duong-khien-suy-than-man-them-tram-trong-dau-la-giai-phap?id=1ff0d3d0-62f4-4159-a23b-758572e7f600 | https://web.archive.org/web/https://bachmai.gov.vn/bai-viet/sai-lam-trong-dinh-duong-khien-suy-than-man-them-tram-trong-dau-la-giai-phap?id=1ff0d3d0-62f4-4159-a23b-758572e7f600 | https://bachmai.gov.vn/bai-viet/sai-lam-trong-dinh-duong-khien-suy-than-man-them-tram-trong-dau-la-giai-phap?id=1ff0d3d0-62f4-4159-a23b-758572e7f600"
"817","COMP_653a428d48","Complication","Rối loạn kinh nguyệt","Do ảnh hưởng của tăng đường huyết lên hệ nội tiết nữ. | Biến chứng phụ nữ do rối loạn nội tiết và ảnh hưởng đến hệ sinh sản.","https://xayenmo.ninhbinh.gov.vn/y-te-giao-duc/benh-dai-thao-duong-dau-hieu-nhan-biet-phan-loai-va-dieu-tri-389.html"
"818","COMP_661253a22b","Complication","Nhiễm trùng phổi","Biến chứng thường gặp ở giai đoạn nặng do chức năng miễn dịch suy giảm và khó thở.","https://tamanhhospital.vn/giai-doan-benh-phoi-tac-nghen-man-tinh/"
"819","COMP_6647ae3e25","Complication","Tổn thương cơ và gan","Tác dụng phụ của statin, cần cân nhắc khi dùng kèm thuốc khác.","https://bachmai.gov.vn/bai-viet/dai-thao-duong-bien-chung-tim-mach-va-than-kinh-ngoai-bien-sat-thu-tham-lang?id=994f4df4-95c1-4760-8aee-8d07a69f9fe1"
